20170912 201800;1.197080;1.197150;1.197080;1.197080;0
20170912 201900;1.197090;1.197100;1.197050;1.197050;0
20170912 202000;1.197050;1.197060;1.196900;1.196910;0
20170912 202100;1.196910;1.196920;1.196850;1.196850;0
20170912 202200;1.196850;1.196930;1.196820;1.196860;0
20170912 202300;1.196870;1.196940;1.196870;1.196890;0
20170912 202400;1.196890;1.196930;1.196790;1.196840;0
20170912 202500;1.196850;1.197080;1.196850;1.197050;0
20170912 202600;1.197040;1.197050;1.196960;1.197000;0
20170912 202700;1.197010;1.197210;1.197000;1.197170;0
20170912 202800;1.197160;1.197160;1.197100;1.197150;0
20170912 202900;1.197150;1.197160;1.196950;1.197030;0
20170912 203000;1.197030;1.197270;1.197030;1.197210;0
20170912 203100;1.197220;1.197350;1.197200;1.197300;0
20170912 203200;1.197290;1.197320;1.197130;1.197140;0
20170912 203300;1.197150;1.197310;1.197150;1.197290;0
20170912 203400;1.197260;1.197260;1.197100;1.197110;0
20170912 203500;1.197120;1.197180;1.197110;1.197160;0
20170912 203600;1.197160;1.197270;1.197160;1.197250;0
20170912 203700;1.197240;1.197290;1.197210;1.197260;0
20170912 203800;1.197250;1.197270;1.197240;1.197270;0
20170912 203900;1.197290;1.197350;1.197250;1.197300;0
20170912 204000;1.197300;1.197300;1.197210;1.197210;0
20170912 204100;1.197240;1.197320;1.197240;1.197320;0
20170912 204200;1.197320;1.197320;1.197250;1.197260;0
20170912 204300;1.197270;1.197330;1.197260;1.197260;0
20170912 204400;1.197280;1.197350;1.197260;1.197350;0
20170912 204500;1.197340;1.197360;1.197320;1.197340;0
20170912 204600;1.197340;1.197360;1.197280;1.197320;0
20170912 204700;1.197330;1.197350;1.197220;1.197250;0
20170912 204800;1.197240;1.197270;1.197160;1.197220;0
20170912 204900;1.197210;1.197310;1.197030;1.197090;0
20170912 205000;1.197100;1.197160;1.197050;1.197090;0
20170912 205100;1.197090;1.197160;1.197090;1.197140;0
20170912 205200;1.197130;1.197140;1.196750;1.196920;0
20170912 205300;1.196920;1.197040;1.196900;1.196950;0
20170912 205400;1.196930;1.196950;1.196780;1.196780;0
20170912 205500;1.196790;1.196940;1.196790;1.196890;0
20170912 205600;1.196910;1.197150;1.196910;1.197130;0
20170912 205700;1.197140;1.197160;1.197100;1.197150;0
20170912 205800;1.197160;1.197160;1.197010;1.197030;0
20170912 205900;1.197030;1.197030;1.196970;1.196970;0
20170912 210000;1.196950;1.197120;1.196950;1.197120;0
20170912 210100;1.197120;1.197150;1.197070;1.197150;0
20170912 210200;1.197170;1.197300;1.197170;1.197300;0
20170912 210300;1.197290;1.197300;1.197220;1.197250;0
20170912 210400;1.197270;1.197280;1.197200;1.197210;0
20170912 210500;1.197220;1.197310;1.197220;1.197310;0
20170912 210600;1.197320;1.197340;1.197260;1.197260;0
20170912 210700;1.197260;1.197290;1.197090;1.197090;0
20170912 210800;1.197070;1.197100;1.197040;1.197100;0
20170912 210900;1.197120;1.197120;1.197000;1.197020;0
20170912 211000;1.197000;1.197050;1.197000;1.197030;0
20170912 211100;1.197040;1.197110;1.197030;1.197090;0
20170912 211200;1.197080;1.197120;1.197030;1.197090;0
20170912 211300;1.197090;1.197210;1.197080;1.197200;0
20170912 211400;1.197190;1.197250;1.197110;1.197160;0
20170912 211500;1.197150;1.197180;1.197000;1.197030;0
20170912 211600;1.197020;1.197060;1.197000;1.197060;0
20170912 211700;1.197050;1.197140;1.197040;1.197060;0
20170912 211800;1.197060;1.197160;1.197050;1.197160;0
20170912 211900;1.197140;1.197200;1.197140;1.197170;0
20170912 212000;1.197170;1.197240;1.197170;1.197210;0
20170912 212100;1.197200;1.197240;1.197180;1.197200;0
20170912 212200;1.197180;1.197180;1.197170;1.197180;0
20170912 212300;1.197170;1.197190;1.197150;1.197180;0
20170912 212400;1.197190;1.197190;1.197150;1.197150;0
20170912 212500;1.197150;1.197150;1.197130;1.197130;0
20170912 212600;1.197130;1.197130;1.197130;1.197130;0
20170912 212700;1.197120;1.197130;1.197120;1.197120;0
20170912 212800;1.197130;1.197140;1.197110;1.197140;0
20170912 212900;1.197150;1.197150;1.197130;1.197130;0
20170912 213000;1.197140;1.197140;1.197140;1.197140;0
20170912 213100;1.197140;1.197140;1.196980;1.196980;0
20170912 213200;1.196970;1.197150;1.196970;1.197150;0
20170912 213300;1.197200;1.197200;1.197130;1.197150;0
20170912 213400;1.197160;1.197200;1.197160;1.197170;0
20170912 213500;1.197170;1.197260;1.197150;1.197220;0
20170912 213600;1.197220;1.197220;1.197050;1.197050;0
20170912 213700;1.197040;1.197040;1.197040;1.197040;0
20170912 213800;1.197030;1.197090;1.197010;1.197090;0
20170912 213900;1.197100;1.197150;1.197070;1.197110;0
20170912 214000;1.197110;1.197110;1.197040;1.197040;0
20170912 214100;1.197050;1.197050;1.196990;1.196990;0
20170912 214200;1.197000;1.197030;1.196990;1.196990;0
20170912 214300;1.196980;1.196980;1.196930;1.196930;0
20170912 214400;1.196930;1.197090;1.196930;1.197090;0
20170912 214500;1.197080;1.197080;1.197020;1.197020;0
20170912 214600;1.197030;1.197050;1.197030;1.197050;0
20170912 214700;1.197070;1.197210;1.197070;1.197210;0
20170912 214800;1.197230;1.197260;1.197210;1.197250;0
20170912 214900;1.197250;1.197330;1.197210;1.197310;0
20170912 215000;1.197320;1.197350;1.197320;1.197350;0
20170912 215100;1.197340;1.197390;1.197340;1.197390;0
20170912 215200;1.197390;1.198630;1.197390;1.198180;0
20170912 215300;1.198190;1.199270;1.198160;1.198980;0
20170912 215400;1.198990;1.199110;1.198780;1.198790;0
20170912 215500;1.198800;1.198800;1.198480;1.198550;0
20170912 215600;1.198560;1.198660;1.198560;1.198580;0
20170912 215700;1.198570;1.198640;1.198530;1.198540;0
20170912 215800;1.198530;1.198630;1.198480;1.198530;0
20170912 215900;1.198510;1.198530;1.198420;1.198430;0
20170912 220000;1.198410;1.198440;1.198340;1.198390;0
20170912 220100;1.198400;1.198640;1.198360;1.198460;0
20170912 220200;1.198480;1.198580;1.198460;1.198500;0
20170912 220300;1.198490;1.198720;1.198390;1.198720;0
20170912 220400;1.198710;1.198710;1.198540;1.198600;0
20170912 220500;1.198590;1.198590;1.198410;1.198500;0
20170912 220600;1.198510;1.198550;1.198340;1.198410;0
20170912 220700;1.198390;1.198450;1.198350;1.198450;0
20170912 220800;1.198450;1.198500;1.198360;1.198440;0
20170912 220900;1.198450;1.198580;1.198450;1.198540;0
20170912 221000;1.198510;1.198520;1.198440;1.198490;0
20170912 221100;1.198490;1.198560;1.198460;1.198470;0
20170912 221200;1.198480;1.198480;1.198370;1.198410;0
20170912 221300;1.198400;1.198410;1.198150;1.198250;0
20170912 221400;1.198260;1.198330;1.198210;1.198280;0
20170912 221500;1.198290;1.198450;1.198290;1.198430;0
20170912 221600;1.198420;1.198480;1.198410;1.198440;0
20170912 221700;1.198440;1.198460;1.198400;1.198450;0
20170912 221800;1.198460;1.198550;1.198400;1.198400;0
20170912 221900;1.198400;1.198410;1.198290;1.198300;0
20170912 222000;1.198320;1.198330;1.198300;1.198310;0
20170912 222100;1.198310;1.198380;1.198300;1.198380;0
20170912 222200;1.198360;1.198360;1.198260;1.198260;0
20170912 222300;1.198250;1.198300;1.198150;1.198150;0
20170912 222400;1.198150;1.198160;1.198000;1.198040;0
20170912 222500;1.198060;1.198110;1.198050;1.198080;0
20170912 222600;1.198100;1.198100;1.198050;1.198050;0
20170912 222700;1.198030;1.198040;1.197980;1.198010;0
20170912 222800;1.198020;1.198070;1.198010;1.198020;0
20170912 222900;1.198050;1.198050;1.197980;1.198000;0
20170912 223000;1.197990;1.198100;1.197990;1.198090;0
20170912 223100;1.198080;1.198080;1.197860;1.197890;0
20170912 223200;1.197890;1.197930;1.197830;1.197840;0
20170912 223300;1.197840;1.197840;1.197740;1.197740;0
20170912 223400;1.197740;1.197750;1.197710;1.197750;0
20170912 223500;1.197750;1.197910;1.197750;1.197870;0
20170912 223600;1.197870;1.197880;1.197850;1.197860;0
20170912 223700;1.197860;1.197890;1.197860;1.197860;0
20170912 223800;1.197870;1.197900;1.197800;1.197800;0
20170912 223900;1.197800;1.197840;1.197800;1.197800;0
20170912 224000;1.197790;1.197880;1.197790;1.197880;0
20170912 224100;1.197910;1.197930;1.197910;1.197930;0
20170912 224200;1.197920;1.197940;1.197920;1.197930;0
20170912 224300;1.197940;1.197950;1.197940;1.197950;0
20170912 224400;1.197950;1.198000;1.197920;1.197950;0
20170912 224500;1.197940;1.197940;1.197900;1.197930;0
20170912 224600;1.197930;1.197960;1.197930;1.197950;0
20170912 224700;1.197940;1.197940;1.197830;1.197870;0
20170912 224800;1.197860;1.197860;1.197840;1.197850;0
20170912 224900;1.197850;1.197850;1.197840;1.197840;0
20170912 225000;1.197840;1.197850;1.197840;1.197840;0
20170912 225100;1.197850;1.197850;1.197850;1.197850;0
20170912 225200;1.197850;1.197890;1.197850;1.197860;0
20170912 225300;1.197860;1.198480;1.197860;1.198450;0
20170912 225400;1.198430;1.198430;1.198350;1.198400;0
20170912 225500;1.198370;1.198400;1.198340;1.198340;0
20170912 225600;1.198340;1.198670;1.198340;1.198620;0
20170912 225700;1.198610;1.198790;1.198560;1.198650;0
20170912 225800;1.198640;1.198640;1.198520;1.198520;0
20170912 225900;1.198500;1.198530;1.198490;1.198490;0
20170912 230000;1.198480;1.198480;1.198440;1.198440;0
20170912 230100;1.198440;1.198510;1.198440;1.198450;0
20170912 230200;1.198420;1.198420;1.198370;1.198380;0
20170912 230300;1.198370;1.198370;1.198280;1.198340;0
20170912 230400;1.198330;1.198330;1.198200;1.198240;0
20170912 230500;1.198240;1.198240;1.198130;1.198150;0
20170912 230600;1.198140;1.198160;1.198070;1.198150;0
20170912 230700;1.198150;1.198190;1.198130;1.198190;0
20170912 230800;1.198190;1.198230;1.198180;1.198230;0
20170912 230900;1.198220;1.198260;1.198190;1.198240;0
20170912 231000;1.198240;1.198250;1.198220;1.198220;0
20170912 231100;1.198200;1.198220;1.198180;1.198210;0
20170912 231200;1.198200;1.198200;1.198120;1.198140;0
20170912 231300;1.198130;1.198130;1.198090;1.198090;0
20170912 231400;1.198100;1.198130;1.198090;1.198090;0
20170912 231500;1.198090;1.198090;1.197940;1.197950;0
20170912 231600;1.197960;1.198040;1.197950;1.197960;0
20170912 231700;1.197970;1.198130;1.197960;1.198130;0
20170912 231800;1.198140;1.198200;1.198090;1.198200;0
20170912 231900;1.198190;1.198200;1.198180;1.198200;0
20170912 232000;1.198220;1.198250;1.198210;1.198240;0
20170912 232100;1.198250;1.198250;1.198130;1.198160;0
20170912 232200;1.198170;1.198190;1.198120;1.198140;0
20170912 232300;1.198140;1.198140;1.197970;1.198000;0
20170912 232400;1.198020;1.198140;1.198000;1.198110;0
20170912 232500;1.198110;1.198160;1.198110;1.198130;0
20170912 232600;1.198120;1.198230;1.198120;1.198190;0
20170912 232700;1.198190;1.198250;1.198180;1.198250;0
20170912 232800;1.198240;1.198250;1.198230;1.198230;0
20170912 232900;1.198220;1.198300;1.198150;1.198180;0
20170912 233000;1.198190;1.198210;1.198160;1.198170;0
20170912 233100;1.198160;1.198180;1.198060;1.198080;0
20170912 233200;1.198100;1.198210;1.198080;1.198180;0
20170912 233300;1.198170;1.198210;1.198150;1.198180;0
20170912 233400;1.198170;1.198280;1.198150;1.198280;0
20170912 233500;1.198280;1.198280;1.198160;1.198240;0
20170912 233600;1.198230;1.198290;1.198200;1.198290;0
20170912 233700;1.198290;1.198310;1.198280;1.198300;0
20170912 233800;1.198320;1.198320;1.198210;1.198210;0
20170912 233900;1.198210;1.198210;1.198070;1.198150;0
20170912 234000;1.198140;1.198220;1.198050;1.198120;0
20170912 234100;1.198100;1.198110;1.197900;1.197910;0
20170912 234200;1.197920;1.197920;1.197560;1.197750;0
20170912 234300;1.197760;1.197950;1.197760;1.197870;0
20170912 234400;1.197880;1.197900;1.197700;1.197770;0
20170912 234500;1.197780;1.197830;1.197760;1.197800;0
20170912 234600;1.197790;1.197820;1.197750;1.197810;0
20170912 234700;1.197830;1.197920;1.197770;1.197780;0
20170912 234800;1.197790;1.197820;1.197760;1.197790;0
20170912 234900;1.197770;1.197840;1.197680;1.197680;0
20170912 235000;1.197660;1.197740;1.197660;1.197740;0
20170912 235100;1.197760;1.197990;1.197760;1.197870;0
20170912 235200;1.197870;1.197940;1.197870;1.197900;0
20170912 235300;1.197900;1.197910;1.197740;1.197780;0
20170912 235400;1.197760;1.197970;1.197700;1.197970;0
20170912 235500;1.197990;1.198120;1.197990;1.198040;0
20170912 235600;1.198050;1.198150;1.197990;1.198070;0
20170912 235700;1.198070;1.198170;1.198050;1.198170;0
20170912 235800;1.198170;1.198270;1.198150;1.198270;0
20170912 235900;1.198260;1.198260;1.198240;1.198260;0
20170913 000000;1.198240;1.198240;1.198060;1.198060;0
20170913 000100;1.198090;1.198090;1.198050;1.198070;0
20170913 000200;1.198080;1.198100;1.198070;1.198070;0
20170913 000300;1.198110;1.198150;1.198110;1.198150;0
20170913 000400;1.198150;1.198160;1.198140;1.198140;0
20170913 000500;1.198130;1.198130;1.198040;1.198070;0
20170913 000600;1.198050;1.198060;1.198040;1.198050;0
20170913 000700;1.198060;1.198110;1.198060;1.198110;0
20170913 000800;1.198100;1.198420;1.198100;1.198420;0
20170913 000900;1.198410;1.198480;1.198380;1.198410;0
20170913 001000;1.198410;1.198410;1.198390;1.198400;0
20170913 001100;1.198390;1.198410;1.198380;1.198390;0
20170913 001200;1.198400;1.198400;1.198270;1.198270;0
20170913 001300;1.198260;1.198300;1.198230;1.198240;0
20170913 001400;1.198260;1.198330;1.198250;1.198280;0
20170913 001500;1.198290;1.198370;1.198290;1.198370;0
20170913 001600;1.198370;1.198480;1.198350;1.198370;0
20170913 001700;1.198360;1.198460;1.198360;1.198440;0
20170913 001800;1.198440;1.198440;1.198350;1.198370;0
20170913 001900;1.198370;1.198600;1.198300;1.198300;0
20170913 002000;1.198310;1.198380;1.198310;1.198370;0
20170913 002100;1.198360;1.198420;1.198310;1.198400;0
20170913 002200;1.198410;1.198530;1.198360;1.198530;0
20170913 002300;1.198520;1.198620;1.198520;1.198620;0
20170913 002400;1.198600;1.198600;1.198570;1.198570;0
20170913 002500;1.198570;1.198600;1.198500;1.198600;0
20170913 002600;1.198620;1.198700;1.198520;1.198520;0
20170913 002700;1.198520;1.198900;1.198500;1.198750;0
20170913 002800;1.198770;1.198770;1.198630;1.198710;0
20170913 002900;1.198710;1.198850;1.198710;1.198850;0
20170913 003000;1.198840;1.198850;1.198750;1.198770;0
20170913 003100;1.198770;1.198870;1.198700;1.198810;0
20170913 003200;1.198820;1.198950;1.198820;1.198820;0
20170913 003300;1.198830;1.198830;1.198540;1.198800;0
20170913 003400;1.198810;1.198810;1.198700;1.198740;0
20170913 003500;1.198750;1.198810;1.198620;1.198760;0
20170913 003600;1.198780;1.198790;1.198750;1.198750;0
20170913 003700;1.198750;1.198750;1.198700;1.198720;0
20170913 003800;1.198730;1.198750;1.198590;1.198610;0
20170913 003900;1.198590;1.198590;1.198460;1.198520;0
20170913 004000;1.198500;1.198540;1.198450;1.198540;0
20170913 004100;1.198540;1.198600;1.198530;1.198580;0
20170913 004200;1.198640;1.198680;1.198520;1.198530;0
20170913 004300;1.198560;1.198590;1.198540;1.198590;0
20170913 004400;1.198570;1.198570;1.198430;1.198430;0
20170913 004500;1.198460;1.198490;1.198180;1.198260;0
20170913 004600;1.198250;1.198330;1.198140;1.198320;0
20170913 004700;1.198330;1.198390;1.198270;1.198300;0
20170913 004800;1.198300;1.198300;1.198260;1.198270;0
20170913 004900;1.198290;1.198290;1.198250;1.198250;0
20170913 005000;1.198250;1.198280;1.198190;1.198190;0
20170913 005100;1.198200;1.198260;1.198200;1.198240;0
20170913 005200;1.198230;1.198290;1.198170;1.198180;0
20170913 005300;1.198210;1.198240;1.198180;1.198240;0
20170913 005400;1.198230;1.198300;1.198210;1.198240;0
20170913 005500;1.198230;1.198340;1.198190;1.198290;0
20170913 005600;1.198290;1.198290;1.198290;1.198290;0
20170913 005700;1.198290;1.198320;1.198280;1.198290;0
20170913 005800;1.198300;1.198360;1.198300;1.198310;0
20170913 005900;1.198310;1.198340;1.198300;1.198320;0
20170913 010000;1.198320;1.198330;1.198300;1.198310;0
20170913 010100;1.198300;1.198330;1.198300;1.198320;0
20170913 010200;1.198320;1.198330;1.198300;1.198300;0
20170913 010300;1.198320;1.198320;1.198190;1.198270;0
20170913 010400;1.198280;1.198300;1.198050;1.198150;0
20170913 010500;1.198150;1.198260;1.198120;1.198210;0
20170913 010600;1.198190;1.198190;1.198090;1.198090;0
20170913 010700;1.198090;1.198150;1.198080;1.198110;0
20170913 010800;1.198100;1.198100;1.197900;1.197910;0
20170913 010900;1.197900;1.198030;1.197900;1.198030;0
20170913 011000;1.198030;1.198070;1.198030;1.198060;0
20170913 011100;1.198070;1.198100;1.198040;1.198060;0
20170913 011200;1.198050;1.198130;1.198040;1.198050;0
20170913 011300;1.198070;1.198080;1.197950;1.197960;0
20170913 011400;1.197970;1.198020;1.197970;1.197980;0
20170913 011500;1.197970;1.198000;1.197950;1.197990;0
20170913 011600;1.198010;1.198090;1.198000;1.198090;0
20170913 011700;1.198100;1.198110;1.198080;1.198110;0
20170913 011800;1.198110;1.198160;1.198110;1.198150;0
20170913 011900;1.198150;1.198200;1.198150;1.198190;0
20170913 012000;1.198180;1.198180;1.198080;1.198100;0
20170913 012100;1.198090;1.198170;1.198070;1.198110;0
20170913 012200;1.198120;1.198140;1.198000;1.198000;0
20170913 012300;1.198000;1.198000;1.198000;1.198000;0
20170913 012400;1.198010;1.198100;1.198000;1.198100;0
20170913 012500;1.198090;1.198110;1.198090;1.198110;0
20170913 012600;1.198100;1.198140;1.198100;1.198140;0
20170913 012700;1.198140;1.198140;1.198100;1.198110;0
20170913 012800;1.198110;1.198140;1.197840;1.197840;0
20170913 012900;1.197830;1.197890;1.197830;1.197830;0
20170913 013000;1.197840;1.197890;1.197730;1.197750;0
20170913 013100;1.197770;1.197920;1.197770;1.197890;0
20170913 013200;1.197890;1.197940;1.197860;1.197940;0
20170913 013300;1.197960;1.197960;1.197840;1.197900;0
20170913 013400;1.197900;1.197900;1.197790;1.197790;0
20170913 013500;1.197800;1.197820;1.197720;1.197800;0
20170913 013600;1.197790;1.197840;1.197750;1.197760;0
20170913 013700;1.197750;1.197790;1.197630;1.197780;0
20170913 013800;1.197790;1.197890;1.197680;1.197880;0
20170913 013900;1.197910;1.197920;1.197750;1.197790;0
20170913 014000;1.197780;1.197870;1.197700;1.197850;0
20170913 014100;1.197830;1.197850;1.197830;1.197850;0
20170913 014200;1.197820;1.197820;1.197620;1.197620;0
20170913 014300;1.197620;1.197720;1.197490;1.197500;0
20170913 014400;1.197510;1.197650;1.197510;1.197620;0
20170913 014500;1.197620;1.197640;1.197570;1.197570;0
20170913 014600;1.197580;1.197730;1.197530;1.197730;0
20170913 014700;1.197720;1.197800;1.197630;1.197630;0
20170913 014800;1.197610;1.197650;1.197580;1.197600;0
20170913 014900;1.197580;1.197650;1.197580;1.197630;0
20170913 015000;1.197620;1.197650;1.197590;1.197640;0
20170913 015200;1.197630;1.197640;1.197630;1.197640;0
20170913 015300;1.197650;1.197710;1.197620;1.197630;0
20170913 015400;1.197620;1.197640;1.197580;1.197590;0
20170913 015500;1.197590;1.197730;1.197580;1.197700;0
20170913 015600;1.197720;1.197910;1.197720;1.197900;0
20170913 015700;1.197910;1.197960;1.197910;1.197940;0
20170913 015800;1.197940;1.197950;1.197870;1.197870;0
20170913 015900;1.197870;1.197890;1.197870;1.197890;0
20170913 020000;1.197880;1.197880;1.197750;1.197860;0
20170913 020100;1.197870;1.198050;1.197870;1.198040;0
20170913 020200;1.198050;1.198060;1.197980;1.197980;0
20170913 020300;1.197970;1.198000;1.197950;1.197970;0
20170913 020400;1.197970;1.197970;1.197960;1.197960;0
20170913 020500;1.197960;1.198160;1.197960;1.198160;0
20170913 020600;1.198180;1.198200;1.198060;1.198110;0
20170913 020700;1.198100;1.198100;1.197890;1.197890;0
20170913 020800;1.197900;1.197900;1.197810;1.197820;0
20170913 020900;1.197820;1.197990;1.197800;1.197960;0
20170913 021000;1.197970;1.198060;1.197890;1.197960;0
20170913 021100;1.197940;1.198110;1.197940;1.198110;0
20170913 021200;1.198130;1.198480;1.198090;1.198460;0
20170913 021300;1.198480;1.198690;1.198310;1.198330;0
20170913 021400;1.198340;1.198460;1.198230;1.198270;0
20170913 021500;1.198260;1.198380;1.198260;1.198300;0
20170913 021600;1.198300;1.198680;1.198220;1.198680;0
20170913 021700;1.198700;1.198910;1.198480;1.198730;0
20170913 021800;1.198740;1.198810;1.198460;1.198560;0
20170913 021900;1.198550;1.198640;1.198520;1.198610;0
20170913 022000;1.198610;1.198680;1.198610;1.198610;0
20170913 022100;1.198620;1.198900;1.198580;1.198900;0
20170913 022200;1.198920;1.198970;1.198560;1.198650;0
20170913 022300;1.198670;1.198870;1.198580;1.198680;0
20170913 022400;1.198700;1.198870;1.198650;1.198870;0
20170913 022500;1.198880;1.198940;1.198860;1.198920;0
20170913 022600;1.198920;1.198960;1.198700;1.198700;0
20170913 022700;1.198690;1.198690;1.198300;1.198340;0
20170913 022800;1.198320;1.198360;1.198050;1.198110;0
20170913 022900;1.198130;1.198460;1.198130;1.198360;0
20170913 023000;1.198340;1.198590;1.198290;1.198340;0
20170913 023100;1.198330;1.198360;1.198120;1.198160;0
20170913 023200;1.198150;1.198400;1.198150;1.198350;0
20170913 023300;1.198350;1.198360;1.198250;1.198260;0
20170913 023400;1.198260;1.198260;1.198040;1.198120;0
20170913 023500;1.198100;1.198200;1.198050;1.198130;0
20170913 023600;1.198130;1.198170;1.197760;1.197800;0
20170913 023700;1.197790;1.197980;1.197750;1.197860;0
20170913 023800;1.197840;1.198070;1.197820;1.198050;0
20170913 023900;1.198030;1.198370;1.198020;1.198370;0
20170913 024000;1.198340;1.198340;1.198190;1.198200;0
20170913 024100;1.198210;1.198210;1.198160;1.198190;0
20170913 024200;1.198190;1.198190;1.197870;1.197870;0
20170913 024300;1.197840;1.197870;1.197610;1.197770;0
20170913 024400;1.197760;1.197860;1.197610;1.197790;0
20170913 024500;1.197810;1.197860;1.197790;1.197850;0
20170913 024600;1.197870;1.198230;1.197840;1.198200;0
20170913 024700;1.198220;1.198240;1.197980;1.198040;0
20170913 024800;1.198050;1.198150;1.198050;1.198110;0
20170913 024900;1.198130;1.198170;1.198110;1.198160;0
20170913 025000;1.198140;1.198190;1.197890;1.197910;0
20170913 025100;1.197920;1.197930;1.197580;1.197730;0
20170913 025200;1.197740;1.197910;1.197740;1.197910;0
20170913 025300;1.197910;1.197930;1.197890;1.197890;0
20170913 025400;1.197840;1.197870;1.197640;1.197640;0
20170913 025500;1.197710;1.198050;1.197700;1.197900;0
20170913 025600;1.197890;1.197960;1.197720;1.197760;0
20170913 025700;1.197750;1.197800;1.197640;1.197710;0
20170913 025800;1.197700;1.197700;1.197370;1.197430;0
20170913 025900;1.197420;1.197530;1.197200;1.197370;0
20170913 030000;1.197370;1.197620;1.197250;1.197250;0
20170913 030100;1.197270;1.197370;1.196860;1.196920;0
20170913 030200;1.196940;1.197310;1.196850;1.197260;0
20170913 030300;1.197370;1.197700;1.197340;1.197610;0
20170913 030400;1.197620;1.197620;1.197260;1.197410;0
20170913 030500;1.197390;1.197780;1.197390;1.197760;0
20170913 030600;1.197750;1.197810;1.197650;1.197810;0
20170913 030700;1.197780;1.197780;1.197650;1.197720;0
20170913 030800;1.197710;1.197850;1.197600;1.197730;0
20170913 030900;1.197720;1.197760;1.197670;1.197700;0
20170913 031000;1.197710;1.197710;1.197340;1.197370;0
20170913 031100;1.197350;1.197650;1.197250;1.197600;0
20170913 031200;1.197590;1.197700;1.197400;1.197700;0
20170913 031300;1.197730;1.197900;1.197640;1.197660;0
20170913 031400;1.197680;1.197880;1.197600;1.197880;0
20170913 031500;1.197870;1.197910;1.197750;1.197870;0
20170913 031600;1.197880;1.198010;1.197880;1.198000;0
20170913 031700;1.198020;1.198220;1.198000;1.198180;0
20170913 031800;1.198270;1.198300;1.198140;1.198150;0
20170913 031900;1.198160;1.198330;1.198150;1.198260;0
20170913 032000;1.198260;1.198320;1.198180;1.198190;0
20170913 032100;1.198180;1.198190;1.197980;1.198150;0
20170913 032200;1.198130;1.198240;1.198060;1.198200;0
20170913 032300;1.198210;1.198460;1.198150;1.198360;0
20170913 032400;1.198370;1.198540;1.198350;1.198460;0
20170913 032500;1.198470;1.198620;1.198310;1.198350;0
20170913 032600;1.198360;1.198550;1.198360;1.198480;0
20170913 032700;1.198490;1.198500;1.198240;1.198270;0
20170913 032800;1.198260;1.198440;1.198250;1.198430;0
20170913 032900;1.198450;1.198600;1.198360;1.198590;0
20170913 033000;1.198590;1.198590;1.198320;1.198510;0
20170913 033100;1.198510;1.198530;1.198460;1.198470;0
20170913 033200;1.198480;1.198480;1.198390;1.198400;0
20170913 033300;1.198380;1.198380;1.198200;1.198200;0
20170913 033400;1.198240;1.198370;1.198160;1.198370;0
20170913 033500;1.198290;1.198360;1.198200;1.198360;0
20170913 033600;1.198360;1.198360;1.198130;1.198130;0
20170913 033700;1.198120;1.198240;1.198100;1.198180;0
20170913 033800;1.198190;1.198310;1.198120;1.198270;0
20170913 033900;1.198260;1.198400;1.198230;1.198400;0
20170913 034000;1.198410;1.198490;1.198390;1.198400;0
20170913 034100;1.198420;1.198520;1.198350;1.198350;0
20170913 034200;1.198370;1.198510;1.198340;1.198490;0
20170913 034300;1.198490;1.198770;1.198490;1.198770;0
20170913 034400;1.198780;1.198790;1.198590;1.198700;0
20170913 034500;1.198690;1.198760;1.198620;1.198620;0
20170913 034600;1.198610;1.198610;1.198510;1.198530;0
20170913 034700;1.198530;1.198710;1.198520;1.198650;0
20170913 034800;1.198670;1.198670;1.198560;1.198560;0
20170913 034900;1.198610;1.198730;1.198570;1.198720;0
20170913 035000;1.198710;1.198850;1.198670;1.198850;0
20170913 035100;1.198860;1.198870;1.198670;1.198750;0
20170913 035200;1.198740;1.198870;1.198670;1.198850;0
20170913 035300;1.198870;1.198930;1.198780;1.198860;0
20170913 035400;1.198880;1.198960;1.198660;1.198680;0
20170913 035500;1.198690;1.198710;1.198450;1.198520;0
20170913 035600;1.198510;1.198740;1.198510;1.198670;0
20170913 035700;1.198650;1.198650;1.198560;1.198560;0
20170913 035800;1.198540;1.198540;1.198400;1.198400;0
20170913 035900;1.198400;1.198460;1.198390;1.198460;0
20170913 040000;1.198460;1.198710;1.198420;1.198640;0
20170913 040100;1.198620;1.198640;1.198430;1.198450;0
20170913 040200;1.198460;1.198520;1.198460;1.198500;0
20170913 040300;1.198500;1.198560;1.198450;1.198500;0
20170913 040400;1.198490;1.198510;1.198420;1.198510;0
20170913 040500;1.198500;1.198600;1.198480;1.198580;0
20170913 040600;1.198570;1.198590;1.198400;1.198400;0
20170913 040700;1.198400;1.198400;1.198220;1.198330;0
20170913 040800;1.198350;1.198350;1.198230;1.198300;0
20170913 040900;1.198280;1.198400;1.198240;1.198400;0
20170913 041000;1.198430;1.198480;1.198400;1.198460;0
20170913 041100;1.198470;1.199080;1.198470;1.199000;0
20170913 041200;1.199050;1.199050;1.198800;1.198870;0
20170913 041300;1.198890;1.199460;1.198890;1.199150;0
20170913 041400;1.199170;1.199370;1.199170;1.199350;0
20170913 041500;1.199360;1.199360;1.199200;1.199250;0
20170913 041600;1.199240;1.199310;1.199200;1.199210;0
20170913 041700;1.199200;1.199200;1.199040;1.199050;0
20170913 041800;1.199040;1.199080;1.198950;1.199080;0
20170913 041900;1.199080;1.199160;1.199010;1.199150;0
20170913 042000;1.199160;1.199260;1.199160;1.199250;0
